Code_CIQUAL,Groupe_aliment,Sous-groupe_aliment,Nom_Produit_Francais,LCI_Name,Saisonnalite,Transport_par_avion_,Livraison,Materiau_emballage,Preparation,DQR_Note_qualite_la_donnee_,Score_unique_EF_,Score_unique_EF__Agriculture,Score_unique_EF__Transformation,Score_unique_EF__Emballage,Score_unique_EF__Transport,Score_unique_EF__Supermarche_distribution,Score_unique_EF__Consommation
7111,produits céréaliers,pains et viennoiseries,"Pain de mie, complet","Sandwich loaf, wholemeal",mix de consommation FR,0,Ambiant (court),LPDE,Pas de préparation ,2.13,0.21814302,0.14080265,0.044559501,0.0215699489999999,0.0097706536,0.0014414118,0.0
7200,produits céréaliers,pains et viennoiseries,"Pain de mie, courant",Sandwich loaf,mix de consommation FR,0,Ambiant (court),LPDE,Pas de préparation ,2.13,0.21814302,0.14080265,0.044559501,0.0215699489999999,0.0097706536,0.0014414118,0.0
7113,produits céréaliers,pains et viennoiseries,"Pain de mie, multicéréale","Sandwich loaf, multigrain",mix de consommation FR,0,Ambiant (court),LPDE,Pas de préparation ,2.01,0.18740438,0.11708238,0.036438633,0.02157003,0.01087203,0.0014414118,0.0
7201,produits céréaliers,pains et viennoiseries,"Pain de mie, sans croûte, préemballé","Sandwich loaf, crust less, prepacked",mix de consommation FR,0,Ambiant (court),LPDE,Pas de préparation ,1.95,0.16126967,0.090848653,0.0374850289999999,0.021572323,0.009922987,0.0014414118,0.0
7125,produits céréaliers,pains et viennoiseries,"Pain de seigle, et froment","Rye bread, and wheat",mix de consommation FR,0,Ambiant (court),Papier,Pas de préparation ,2.73,0.15022114,0.0767523639999999,0.0362234419999999,0.0206016789999999,0.015202372,0.0014414118,0.0
23200,produits céréaliers,gâteaux et pâtisseries,Pain d'épices,Gingerbread,mix de consommation FR,0,Ambiant (long),PS,Pas de préparation,2.57,0.19617746,0.12073695,0.0370130679999999,0.018694004,0.0098344718,0.0098990521,0.0
7403,produits céréaliers,pains et viennoiseries,"Pain grillé brioché, tranché, préemballé","Rusk with eggs, sliced, prepacked",mix de consommation FR,0,Ambiant (court),Carton,Pas de préparation ,2.91,0.24203331,0.1737201,0.040082563,0.016473783,0.010316693,0.0014414118,0.0
7420,produits céréaliers,pains et viennoiseries,Pain grillé suédois au blé complet,"Wheat swedish toast, wholemeal",mix de consommation FR,0,Ambiant (court),Carton,Pas de préparation ,2.8,0.18273071,0.11708238,0.036438633,0.016473783,0.011294615,0.0014414118,0.0
7407,produits céréaliers,pains et viennoiseries,Pain grillé suédois au froment,Wheat swedish toast,mix de consommation FR,0,Ambiant (court),Carton,Pas de préparation ,2.8,0.18273071,0.11708238,0.036438633,0.016473783,0.011294615,0.0014414118,0.0
7421,produits céréaliers,pains et viennoiseries,Pain grillé suédois aux fruits,"Swedish toast, with fruits",mix de consommation FR,0,Ambiant (court),Carton,Pas de préparation ,2.8,0.18273071,0.11708238,0.036438633,0.016473783,0.011294615,0.0014414118,0.0
7409,produits céréaliers,pains et viennoiseries,Pain grillé suédois aux graines de lin,"Swedish toast, with linseeds",mix de consommation FR,0,Ambiant (court),Carton,Pas de préparation ,2.8,0.18273071,0.11708238,0.036438633,0.016473783,0.011294615,0.0014414118,0.0
7004,produits céréaliers,pains et viennoiseries,"Pain grillé, domestique","Toasted bread, home-made",mix de consommation FR,0,Ambiant (court),LPDE,Pas de préparation ,2.34,0.12890693,0.060092513,0.0357811029999999,0.0215708139999999,0.010020924,0.0014414118,0.0
7400,produits céréaliers,pains et viennoiseries,"Pain grillé, tranches, au froment","Rusk, slice, wheat",mix de consommation FR,0,Ambiant (court),Carton,Pas de préparation ,2.73,0.1242332699999999,0.060092513,0.0357811029999999,0.016474567,0.010443509,0.0014414118,0.0
7425,produits céréaliers,pains et viennoiseries,"Pain grillé, tranches, multicéréale","Rusk , slice, multigrain",mix de consommation FR,0,Ambiant (court),Carton,Pas de préparation ,2.73,0.1061718,0.042461364,0.03572022,0.0164728569999999,0.010076088,0.0014414118,0.0
7170,produits céréaliers,pains et viennoiseries,Pain panini,Panini bread,mix de consommation FR,0,Ambiant (court),LPDE,Pas de préparation ,1.95,0.16078797,0.0911393089999999,0.036749752,0.0215695069999999,0.0098868493,0.0014414118,0.0
39236,lait et produits laitiers,produits laitiers frais et assimilés,Pain perdu,French toast,mix de consommation FR,0,Glacé,PP,Pas de préparation,2.37,0.26649751,0.186951,0.037040987,0.016121124,0.014977171,0.0089786658,0.0024293397
7180,produits céréaliers,pains et viennoiseries,Pain pita,Pita bread,mix de consommation FR,0,Ambiant (court),LPDE,Pas de préparation ,1.95,0.13747713,0.068192495,0.036320591,0.021570915,0.0099509715,0.0014414118,0.0
7262,produits céréaliers,pains et viennoiseries,"Pain pour hamburger ou hot dog (bun), complet, préemballé","Rolls for hamburger/hotdog (buns), wholemeal, prepacked",mix de consommation FR,0,Ambiant (court),Papier,Pas de préparation ,1.95,0.11715529,0.049502449,0.035357634,0.020604234,0.01024973,0.0014414118,0.0
7259,produits céréaliers,pains et viennoiseries,"Pain pour hamburger ou hot dog (bun), préemballé","Rolls for hamburger/hotdog (buns), prepacked",mix de consommation FR,0,Ambiant (court),Papier,Pas de préparation ,2.13,0.26551548,0.19268689,0.039823527,0.020603208,0.010961796,0.0014414118,0.0
7002,produits céréaliers,pains et viennoiseries,"Pain, baguette ou boule, au levain","Bread, French bread (baguette or ball), with yeast",mix de consommation FR,0,Ambiant (court),Papier,Pas de préparation ,1.95,0.11588723,0.04758665,0.035240307,0.0206019,0.011017095,0.0014414118,0.0
7255,produits céréaliers,pains et viennoiseries,"Pain, baguette ou boule, aux céréales et graines, artisanal","Bread, French bread, (baguette or ball), multigrain, from bakery",mix de consommation FR,0,Ambiant (court),Papier,Pas de préparation ,2.82,0.21827924,0.14757769,0.035035049,0.020600151,0.013625049,0.0014414118,0.0
7025,produits céréaliers,pains et viennoiseries,"Pain, baguette ou boule, bio (à la farine T55 jusqu'à T110)","Brear (baguette or ball), made with type T55-T110 flour",mix de consommation FR,0,Ambiant (court),Papier,Pas de préparation ,1.95,0.12836245,0.060092513,0.0357811029999999,0.020603751,0.010443509,0.0014414118,0.0
7010,produits céréaliers,pains et viennoiseries,"Pain, baguette ou boule, bis (à la farine T80 ou T110) ","Brown bread, French bread (baguette or ball), with flour type 80 or 110",mix de consommation FR,0,Ambiant (court),Papier,Pas de préparation ,2.34,0.12836245,0.060092513,0.0357811029999999,0.020603751,0.010443509,0.0014414118,0.0
7100,produits céréaliers,pains et viennoiseries,"Pain, baguette ou boule, de campagne","Country-style bread, French bread (baguette or ball)",mix de consommation FR,0,Ambiant (court),Papier,Pas de préparation ,1.95,0.11715529,0.049502449,0.035357634,0.020604234,0.01024973,0.0014414118,0.0
7001,produits céréaliers,pains et viennoiseries,"Pain, baguette, courante","Bread, French bread, baguette",mix de consommation FR,0,Ambiant (court),Papier,Pas de préparation ,1.95,0.12836245,0.060092513,0.0357811029999999,0.020603751,0.010443509,0.0014414118,0.0
7007,produits céréaliers,pains et viennoiseries,"Pain, baguette, de tradition française","Bread, French bread, baguette, unsalted",mix de consommation FR,0,Ambiant (court),Papier,Pas de préparation ,1.95,0.12836245,0.060092513,0.0357811029999999,0.020603751,0.010443509,0.0014414118,0.0
7160,produits céréaliers,pains et viennoiseries,"Pain, baguette, sans sel","Bread, French bread, without salt",mix de consommation FR,0,Ambiant (court),Papier,Pas de préparation ,2.34,0.12836245,0.060092513,0.0357811029999999,0.020603751,0.010443509,0.0014414118,0.0
7130,produits céréaliers,pains et viennoiseries,"Pain, sans gluten","Bread, gluten free",mix de consommation FR,0,Ambiant (court),Papier,Pas de préparation ,2.63,0.20617513,0.11843144,0.044386656,0.020591321,0.02132336,0.0014414118,0.0
25199,entrées et plats composés,plats composés,"Palet ou galette de légumes, préfrit, surgelé","Vegetable rosti, pre-fried, frozen",mix de consommation FR,0,Congelé,Carton,Micro onde ,2.57,0.19368214,0.094494056,0.037975644,0.014914211,0.017155565,0.015937489,0.013204519
25208,entrées et plats composés,plats composés,"Palet ou galette de légumes, préfrit, surgelé, cuit","Vegetable rosti, pre-fried, frozen, cooked",mix de consommation FR,0,Congelé,Carton,Micro onde ,2.57,0.19368214,0.094494056,0.037975644,0.014914211,0.017155565,0.015937489,0.013204519
24660,produits céréaliers,céréales de petit-déjeuner et biscuits,"Palmier, artisanal","Biscuit ( puff pastry), palmier, from bakery",mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation ,2.14,0.4389610399999999,0.34841792,0.054072227,0.016468634,0.01010777,0.0098990521,0.0
13614,"fruits, légumes, légumineuses et oléagineux",fruits,"Pamplemousse chinois, pulpe, cru","Pummelo, pulp, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,3.12,0.1537924,0.12344095,0.0,0.0,0.013259629,0.012872902,0.0042189169
25513,entrées et plats composés,sandwichs,Pan bagnat,"Large round sandwich with lettuce, tuna, anchovy and black olives",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.56,0.3148463,0.22008928,0.036514643,0.020550516,0.026282305,0.0089786658,0.0024293397
5004,boissons,boisson alcoolisées,Panaché (limonade et bière),Shandy (beer + lemonade),mix de consommation FR,0,Glacé,Verre,Réfrigéré chez le consommateur,2.39,0.12234748,0.0207113349999999,0.0172672889999999,0.051649676,0.0214769649999999,0.0088128735,0.0024293397
5005,boissons,boisson alcoolisées,Panaché préemballé (<1° alc.),"Shandy, prepacked (<1° alcohol)",mix de consommation FR,0,Glacé,Verre,Réfrigéré chez le consommateur,2.39,0.12234748,0.0207113349999999,0.0172672889999999,0.051649676,0.0214769649999999,0.0088128735,0.0024293397
20181,"fruits, légumes, légumineuses et oléagineux",légumes,"Panais, cru","Parsnip, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.6,0.070883164,0.044256253,0.0,0.0,0.013259629,0.0091483656,0.0042189169
20133,"fruits, légumes, légumineuses et oléagineux",légumes,"Panais, cuit","Parsnip, cooked",mix de consommation FR,0,Glacé,PP,Cuisson à l'eau,3.0,0.14238377,0.0516969689999999,0.0,0.024684209,0.02514779,0.020720035,0.020134771
28858,"viandes, œufs, poissons",charcuteries,Pancetta ou Poitrine roulée sèche,"Pancetta, dried",mix de consommation FR,0,Glacé,Déjà emballé - PP/PE,Pas de préparation,2.51,2.4050366,1.9571782,0.40096057,0.0071220994,0.021137823,0.011179692,0.0072555916
27018,"viandes, œufs, poissons",poissons cuits,"Panga, Pangasius, ou poisson-chat du Mékong, filet, cuit","Pangasius, filets, cooked",mix de consommation FR,0,Glacé,PP,Four,3.68,5.4072752,5.2411497,0.0,0.019501654,0.10147099,0.010920842,0.034231999
27017,"viandes, œufs, poissons",poissons crus,"Pangasius ou Poisson-chat, cru","Brown bullhead, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.68,1.8823538,1.7701953,0.0,0.01768459,0.083100879,0.0089437534,0.0024293397
19685,lait et produits laitiers,produits laitiers frais et assimilés,"Panna cotta, rayon frais","Panna cotta, refrigerated",mix de consommation FR,0,Glacé,PP,Pas de préparation,3.07,0.36068562,0.22406218,0.094439259,0.01611859,0.014657588,0.0089786658,0.0024293397
13035,"fruits, légumes, légumineuses et oléagineux",fruits,"Papaye, pulpe, crue","Papaya, pulp, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.46,0.11120025,0.045924487,0.0,0.0,0.0481839409999999,0.012872902,0.0042189169
11049,aides culinaires et ingrédients divers,épices,Paprika,Paprika,mix de consommation FR,0,Ambiant (long),Verre,Pas de préparation,4.31,0.1482827,0.062190413,0.0,0.051649676,0.017435794,0.017006818,0.0
25195,entrées et plats composés,plats composés,Parmentier de canard,Shepherd's pie with duck,mix de consommation FR,0,Glacé,PP,Micro onde ,2.47,0.61978394,0.48846179,0.079336149,0.01611859,0.020430758,0.0089786658,0.0064417627
25587,entrées et plats composés,plats composés,"Parmentier de canard, cuit","Shepherd's pie with duck, cooked",mix de consommation FR,0,Glacé,PP,Micro onde ,2.47,0.61978394,0.48846179,0.079336149,0.01611859,0.020430758,0.0089786658,0.0064417627
12120,lait et produits laitiers,fromages,Parmesan,"Parmesan cheese, from cow's milk",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,1.84,0.5687670499999999,0.47067906,0.046274272,0.019721226,0.020614588,0.0088270864,0.0024293397
13036,"fruits, légumes, légumineuses et oléagineux",fruits,"Pastèque, pulpe, crue","Watermelon, pulp, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.68,0.11878833,0.084627413,0.0,0.0,0.017069099,0.012872902,0.0042189169
25568,entrées et plats composés,"pizzas, tartes et crêpes salées",Pastilla au poulet,"Pastilla, filled with chicken (pie)",mix de consommation FR,0,Glacé,Carton,Four ,2.58,0.7169219800000001,0.57000925,0.066525985,0.015601255,0.022109026,0.0089786658,0.033694973
1000,boissons,boisson alcoolisées,Pastis,Pastis (anise-flavoured spirit),mix de consommation FR,0,Ambiant (moyenne),Verre,Réfrigéré chez le consommateur,3.29,0.1230363299999999,0.0,0.050783404,0.051649676,0.01375452,0.0044194823,0.0024293397
4101,"fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,"Patate douce, crue","Sweet potato, raw",mix de consommation FR,0,Glacé,Pas d'emballage,Pas de préparation,2.6,0.055834504,0.0211633419999999,0.0,0.0,0.017015638,0.0146291229999999,0.0030264018
4102,"fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,"Patate douce, cuite","Sweet potato, cooked",mix de consommation FR,0,Glacé,Carton,Cuisson à l'eau,3.0,0.11633562,0.030132568,0.0,0.024163863,0.02633326,0.020829084,0.014876843
4103,"fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,"Patate douce, purée, cuisinée à la crème","Sweet potato, puree, cooked with cream",mix de consommation FR,0,Glacé,Carton,Micro onde ,2.96,0.18158221,0.083668161,0.049517639,0.015600638,0.017375342,0.0089786658,0.0064417627
37001,produits céréaliers,farines et pâtes à tarte,Pâte à pizza crue,"Pizza base, raw",mix de consommation FR,0,Glacé,LPDE,Four ,1.95,0.1790594,0.065878018,0.034489542,0.0205571469999999,0.015460221,0.0089786658,0.033694973
96778,produits céréaliers,farines et pâtes à tarte,Pâte à pizza cuite,"Pizza base, cooked",mix de consommation FR,0,Glacé,LPDE,Four ,1.95,0.1790594,0.065878018,0.034489542,0.0205571469999999,0.015460221,0.0089786658,0.033694973
23402,produits céréaliers,farines et pâtes à tarte,"Pâte à pizza fine, crue","Thin-crust pizza shell, raw",mix de consommation FR,0,Glacé,LPDE,Four ,1.95,0.1790594,0.065878018,0.034489542,0.0205571469999999,0.015460221,0.0089786658,0.033694973
31032,produits sucrés,chocolats et produits à base de chocolat,Pâte à tartiner chocolat et noisette,Chocolate spread with hazelnuts,mix de consommation FR,0,Ambiant (moyenne),V (PVC),Pas de préparation,2.54,0.74366703,0.61477708,0.085674643,0.0204537139999999,0.0178241039999999,0.0045906531,0.0
8201,"viandes, œufs, poissons",charcuteries,Pâté au poivre vert,Pâté w green pepper,mix de consommation FR,0,Glacé,Acier,Pas de préparation,2.78,0.77308207,0.57295275,0.1370335999999999,0.035371891,0.0164087599999999,0.0089786658,0.0024293397
8214,"viandes, œufs, poissons",charcuteries,Pâté breton,Breton pâté,mix de consommation FR,0,Glacé,Acier,Pas de préparation,2.78,0.77308207,0.57295275,0.1370335999999999,0.035371891,0.0164087599999999,0.0089786658,0.0024293397
23410,produits céréaliers,farines et pâtes à tarte,"Pâte brisée, crue","Short crust pastry, raw",mix de consommation FR,0,Glacé,LPDE,Four ,2.13,0.48333805,0.35508251,0.049803346,0.02055648,0.015226904,0.0089786658,0.033694973
23412,produits céréaliers,farines et pâtes à tarte,"Pâte brisée, matière grasse végétale, cuite","Pastry, short crust, baked",mix de consommation FR,0,Glacé,LPDE,Four ,2.13,0.48333805,0.35508251,0.049803346,0.02055648,0.015226904,0.0089786658,0.033694973
23414,produits céréaliers,farines et pâtes à tarte,"Pâte brisée, pur beurre, crue","Short crust pastry, pure butter, raw",mix de consommation FR,0,Glacé,LPDE,Four ,2.13,0.48333805,0.35508251,0.049803346,0.02055648,0.015226904,0.0089786658,0.033694973
23415,produits céréaliers,farines et pâtes à tarte,"Pâte brisée, pur beurre, surgelée, crue","Short crust pastry, pure butter, frozen, raw",mix de consommation FR,0,Congelé,LPDE,Four ,2.13,0.47780767,0.3393645799999999,0.047598771,0.01974908,0.0147046449999999,0.015937489,0.04045773
15201,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Pâte d'amande, préemballée","Almond paste or marzipan, prepacked",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,3.19,1.2589401999999998,1.1602608,0.045171702,0.021558384,0.022050317,0.0098990521,0.0
8305,"viandes, œufs, poissons",charcuteries,Pâté de foie de porc,Pork liver pâté,mix de consommation FR,0,Glacé,Acier,Pas de préparation,2.78,0.77308207,0.57295275,0.1370335999999999,0.035371891,0.0164087599999999,0.0089786658,0.0024293397
8300,"viandes, œufs, poissons",charcuteries,"Pâté de foie de porc, supérieur","Pork liver pâté, superior quality",mix de consommation FR,0,Glacé,Acier,Pas de préparation,2.78,0.77308207,0.57295275,0.1370335999999999,0.035371891,0.0164087599999999,0.0089786658,0.0024293397
8316,"viandes, œufs, poissons",charcuteries,Pâté de foie de volaille,Poultry liver pâté,mix de consommation FR,0,Glacé,Acier,Pas de préparation,2.78,0.77308207,0.57295275,0.1370335999999999,0.035371891,0.0164087599999999,0.0089786658,0.0024293397
8326,"viandes, œufs, poissons",charcuteries,Pâté de foie d'oie,Goose liver pâté,mix de consommation FR,0,Glacé,Acier,Pas de préparation,2.78,0.77308207,0.57295275,0.1370335999999999,0.035371891,0.0164087599999999,0.0089786658,0.0024293397
